 노선명 , 발생건수 ,위도,경도,발생년도,울타리 평균 길이,울타리 평균 높이,반경 생태통로 수,반경 동물 개체 수,노선 평균 제한 속도,노선 평균 차로 수,노선 길이,노선 일 평균 이동 차량 수
중앙선,3,36.4786835,128.6178161,2020,110.54166666666669,1.6666666666666667,0,750,98.57142857142856,4.0,287.6,1243698.0
중앙선,3,36.4786835,128.6178161,2020,110.54166666666669,1.6666666666666667,0,750,98.57142857142856,4.0,287.6,1243698.0
중앙선,3,36.4786835,128.6178161,2020,110.54166666666669,1.6666666666666667,0,750,98.57142857142856,4.0,287.6,1243698.0
중앙선,3,36.4786835,128.6178161,2020,110.54166666666669,1.6666666666666667,0,750,98.57142857142856,4.0,287.6,1243698.0
중앙선,3,36.4786835,128.6178161,2020,110.54166666666669,1.6666666666666667,0,750,98.57142857142856,4.0,287.6,1243698.0
중앙선,3,36.4786835,128.6178161,2020,110.54166666666669,1.6666666666666667,0,750,98.57142857142856,4.0,287.6,1243698.0
중앙선,3,36.4786835,128.6178161,2020,110.54166666666669,1.6666666666666667,0,750,98.57142857142856,4.0,287.6,1243698.0
중앙선,3,36.4786835,128.6178161,2020,110.54166666666669,1.6666666666666667,0,750,98.57142857142856,4.0,287.6,1243698.0
중앙선,3,36.4786835,128.6178161,2020,110.54166666666669,1.6666666666666667,0,750,98.57142857142856,4.0,287.6,1243698.0
중앙선,3,36.4786835,128.6178161,2020,110.54166666666669,1.6666666666666667,0,750,98.57142857142856,4.0,287.6,1243698.0
중앙선,3,36.4786835,128.6178161,2020,110.54166666666669,1.6666666666666667,0,750,98.57142857142856,4.0,287.6,1243698.0
서천공주선,5,36.12754749,126.7663718,2020,259.7943925233645,1.5794392523364489,0,1950,96.66666666666669,4.0,61.4,121467.0
서천공주선,5,36.12754749,126.7663718,2020,259.7943925233645,1.5794392523364489,0,1950,96.66666666666669,4.0,61.4,121467.0
서천공주선,5,36.12754749,126.7663718,2020,259.7943925233645,1.5794392523364489,0,1950,96.66666666666669,4.0,61.4,121467.0
서천공주선,5,36.12754749,126.7663718,2020,259.7943925233645,1.5794392523364489,0,1950,96.66666666666669,4.0,61.4,121467.0
서천공주선,5,36.12754749,126.7663718,2020,259.7943925233645,1.5794392523364489,0,1950,96.66666666666669,4.0,61.4,121467.0
서천공주선,5,36.12754749,126.7663718,2020,259.7943925233645,1.5794392523364489,0,1950,96.66666666666669,4.0,61.4,121467.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.21975958,127.8809713,2020,122.8076923076923,1.3846153846153846,0,1550,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,4,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.66848896,127.3727573,2020,286.8636363636364,1.5909090909090908,0,200,102.5,7.103448275862069,416.1,6088438.0
서천공주선,3,36.21674456,126.7772633,2020,319.7894736842105,1.543859649122807,0,6800,96.66666666666669,4.0,61.4,121467.0
서천공주선,3,36.21674456,126.7772633,2020,319.7894736842105,1.543859649122807,0,6800,96.66666666666669,4.0,61.4,121467.0
서천공주선,3,36.21674456,126.7772633,2020,319.7894736842105,1.543859649122807,0,6800,96.66666666666669,4.0,61.4,121467.0
서천공주선,3,36.21674456,126.7772633,2020,319.7894736842105,1.543859649122807,0,6800,96.66666666666669,4.0,61.4,121467.0
서천공주선,3,36.21674456,126.7772633,2020,319.7894736842105,1.543859649122807,0,6800,96.66666666666669,4.0,61.4,121467.0
서천공주선,3,36.21674456,126.7772633,2020,319.7894736842105,1.543859649122807,0,6800,96.66666666666669,4.0,61.4,121467.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
경부선,3,36.25403093,127.8531751,2020,277.1875,1.5625,0,1100,102.5,7.103448275862069,416.1,6088438.0
